"annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at"
36518,"1","Not Flooded","2026-04-06T16:35:28.414548Z",215897,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ef7d5fbec04e22d2e7f9f3a0c802c78e.jpg",0.937,"2026-04-06T16:35:28.414562Z"
36628,"1","Not Flooded","2026-04-06T16:37:54.994444Z",215898,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_aef5cba0f5a04d22db76fcf213afaea1.jpg",0.776,"2026-04-06T16:37:54.994476Z"
36652,"1","Not Flooded","2026-04-06T16:38:25.730950Z",215899,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_d505558df8e5a399e3be03e1c64c8699.jpg",0.833,"2026-04-06T16:38:25.730971Z"
36469,"1","Not Flooded","2026-04-06T16:34:00.558459Z",215900,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_513e24a12dc4bc71979a8150837c1764.jpg",0.729,"2026-04-06T16:34:00.558483Z"
36646,"1","Not Flooded","2026-04-06T16:38:17.449992Z",215901,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_3150b8c9a7b762eb574abe704b0d08b3.jpg",0.914,"2026-04-06T16:38:17.450004Z"
36392,"1","Not Flooded","2026-04-06T16:32:11.383912Z",215902,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_c351c169fc9e10822cbfedd1b1d4875e.jpg",1.068,"2026-04-06T16:32:11.383934Z"
36538,"1","Not Flooded","2026-04-06T16:35:52.848341Z",215903,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_83123b641d64e98d61e02aadaca8f201.jpg",0.76,"2026-04-06T16:35:52.848363Z"
36665,"1","Not Flooded","2026-04-06T16:38:50.207044Z",215904,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_8a39a60df6dd77618332fbc306f1e901.jpg",0.798,"2026-04-06T16:38:50.207065Z"
36343,"1","Not Flooded","2026-04-06T16:30:41.570609Z",215905,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_7ee11d8d7b7ac538c7e3d030dceb15ec.jpg",0.933,"2026-04-06T16:30:41.570631Z"
36533,"1","Not Flooded","2026-04-06T16:35:46.578508Z",215906,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_6d9ad6cd12d7a8e8973d121fbf4145cd.jpg",0.738,"2026-04-06T16:35:46.578529Z"
36368,"1","Not Flooded","2026-04-06T16:31:18.653415Z",215907,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_fc765d07f8c4dd715edaf67b53ecf2ea.jpg",0.753,"2026-04-06T16:31:18.653451Z"
36483,"1","Not Flooded","2026-04-06T16:34:37.036645Z",215908,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ed2bf6f6ffc6d12d288578bf8965a586.jpg",0.988,"2026-04-06T16:34:37.036666Z"
36180,"1","Not Flooded","2026-04-06T13:11:46.545309Z",215909,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_5e4ccedf5267aa9ed866c258a7909330.jpg",2.375,"2026-04-06T13:11:46.545323Z"
36505,"1","Not Flooded","2026-04-06T16:35:12.304653Z",215910,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_9c734c4f313d7a3c449ea024dd542459.jpg",0.895,"2026-04-06T16:35:12.304680Z"
36641,"1","Not Flooded","2026-04-06T16:38:11.163761Z",215911,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b0f814dae71abb8310d24c60b4a21e75.jpg",1.17,"2026-04-06T16:38:11.163786Z"
36468,"1","Not Flooded","2026-04-06T16:33:59.528299Z",215912,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_41919805fe53e5f42bc493eb4ba5079e.jpg",0.812,"2026-04-06T16:33:59.528321Z"
36423,"1","Not Flooded","2026-04-06T16:33:01.442903Z",215913,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_3878ee6aa4d2288ff5912e0389e34ab3.jpg",0.81,"2026-04-06T16:33:01.442925Z"
36292,"1","Not Flooded","2026-04-06T13:15:56.724065Z",215914,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_9407549bc87b39044105ed839cd50730.jpg",1.048,"2026-04-06T13:15:56.724078Z"
36605,"1","Not Flooded","2026-04-06T16:37:25.723511Z",215915,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_c09b6d71244ae44189a1a080cb55ad65.jpg",0.754,"2026-04-06T16:37:25.723533Z"
36522,"1","Not Flooded","2026-04-06T16:35:33.149762Z",215916,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_dbed7325b435b18136c365cd0d55192e.jpg",0.78,"2026-04-06T16:35:33.149784Z"
36670,"1","Not Flooded","2026-04-06T16:38:59.600175Z",215917,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_cbab77b3466450ab49d4653d0d8ce2bf.jpg",0.792,"2026-04-06T16:38:59.600187Z"
36599,"1","Not Flooded","2026-04-06T16:37:18.714186Z",215918,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_028ebe08460fb18d925ae26ee31b1468.jpg",0.82,"2026-04-06T16:37:18.714208Z"
36401,"1","Not Flooded","2026-04-06T16:32:22.702745Z",215919,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_fcc127c64b35e177a5dc4b43b93851bb.jpg",0.827,"2026-04-06T16:32:22.702768Z"
36569,"1","Not Flooded","2026-04-06T16:36:34.197770Z",215920,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_db9fec3b1a6807ab5ab7c1a242bdc1f0.jpg",0.905,"2026-04-06T16:36:34.197796Z"
36365,"1","Not Flooded","2026-04-06T16:31:12.966796Z",215921,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_eb6eb7a0e2a03c98627a4f0a3efa7ea4.jpg",2.247,"2026-04-06T16:31:12.966817Z"
36200,"1","Not Flooded","2026-04-06T13:12:36.565360Z",215922,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_f7482654a80feafd2a6e137e5c3bb29d.jpg",1.046,"2026-04-06T13:12:36.565372Z"
36591,"1","Not Flooded","2026-04-06T16:37:05.600177Z",215923,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_59d2613ea6c162107451da67a4cbf8ff.jpg",0.781,"2026-04-06T16:37:05.600193Z"
36515,"1","Not Flooded","2026-04-06T16:35:24.796670Z",215924,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_fac768f2f242a35f940c8799a079faef.jpg",0.862,"2026-04-06T16:35:24.796692Z"
36542,"1","Not Flooded","2026-04-06T16:35:57.640592Z",215925,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_93ed60f323108bef0b58d414707cf6ca.jpg",1.139,"2026-04-06T16:35:57.640614Z"
36615,"1","Not Flooded","2026-04-06T16:37:37.988993Z",215926,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_c0959df259769133ee24cf28c8228af5.jpg",0.794,"2026-04-06T16:37:37.989015Z"
36223,"1","Not Flooded","2026-04-06T13:13:55.500128Z",215927,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_075cc9c88a4d4e6b3255bfc23705e78d.jpg",0.997,"2026-04-06T13:13:55.500150Z"
36215,"1","Not Flooded","2026-04-06T13:13:32.533091Z",215928,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_9f9205c36abc6ec74c36b8bc193dc5f8.jpg",1.146,"2026-04-06T13:13:32.533104Z"
36253,"1","Not Flooded","2026-04-06T13:14:50.660623Z",215929,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ca0d51be6d1f97394cc8e7559bbad199.jpg",1.234,"2026-04-06T13:14:50.660654Z"
36660,"1","Not Flooded","2026-04-06T16:38:42.262475Z",215930,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_60f0d93deb04c160f7d80f55f4afb6f6.jpg",1.413,"2026-04-06T16:38:42.262508Z"
36405,"1","Not Flooded","2026-04-06T16:32:28.179878Z",215931,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_cddfe09deac80597c1d4a51d8c15e147.jpg",1.102,"2026-04-06T16:32:28.179900Z"
36307,"1","Not Flooded","2026-04-06T13:21:15.654640Z",215932,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_4000cfb4343b283167ab78ac46c6c456.jpg",1.092,"2026-04-06T13:21:15.654661Z"
36546,"1","Not Flooded","2026-04-06T16:36:03.177058Z",215933,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_e39245deca3089599e251146d1ced8dd.jpg",0.751,"2026-04-06T16:36:03.177081Z"
36564,"1","Not Flooded","2026-04-06T16:36:28.120277Z",215934,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_0121c9953a6773dcd212a1a1b5a002ba.jpg",1.044,"2026-04-06T16:36:28.120298Z"
36199,"1","Not Flooded","2026-04-06T13:12:35.206757Z",215935,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_d45cc588698f7d1c688a1ac99dd968ff.jpg",0.888,"2026-04-06T13:12:35.206784Z"
36364,"1","Not Flooded","2026-04-06T16:31:10.438288Z",215936,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_256cb906f25b3265d31ddeec44e2c808.jpg",0.811,"2026-04-06T16:31:10.438310Z"
36559,"1","Not Flooded","2026-04-06T16:36:21.063855Z",215937,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_9e46eb60ef1316ef1c1bc4708e2c31de.jpg",0.831,"2026-04-06T16:36:21.063869Z"
36477,"1","Not Flooded","2026-04-06T16:34:25.222614Z",215938,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_743b50b8e56718f66dc445885b3f2dc9.jpg",0.743,"2026-04-06T16:34:25.222636Z"
36362,"1","Not Flooded","2026-04-06T16:31:08.285394Z",215939,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_1d12ba6c5bb974112c88776bbc5c2f4a.jpg",0.947,"2026-04-06T16:31:08.285407Z"
36409,"1","Flooded","2026-04-06T16:32:34.132353Z",215940,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_f5273050d9c3d4e4a8e187e791164c39.jpg",0.98,"2026-04-06T16:32:34.132375Z"
36235,"1","Not Flooded","2026-04-06T13:14:14.763107Z",215941,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_dbd4b4d11a3ebfd7f711fdd3a80cac83.jpg",0.984,"2026-04-06T13:14:14.763119Z"
36617,"1","Not Flooded","2026-04-06T16:37:41.074878Z",215942,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_f8ac40dd845fa455dbe2fc99c931c2e8.jpg",1.514,"2026-04-06T16:37:41.074900Z"
36211,"1","Flooded","2026-04-06T13:13:11.222595Z",215943,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_121c1c52029991c9d819ea6862db91b0.jpg",2.249,"2026-04-06T13:13:11.222607Z"
36481,"1","Flooded","2026-04-06T16:34:31.928066Z",215944,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_fe65f8d9e20c9f509c14040f4f1f555f.jpg",1.344,"2026-04-06T16:34:31.928093Z"
36473,"1","Not Flooded","2026-04-06T16:34:14.254127Z",215945,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_66e688344029aca060e24bca8d7bf3c3.jpg",0.843,"2026-04-06T16:34:14.254149Z"
36433,"1","Not Flooded","2026-04-06T16:33:12.429253Z",215946,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_5e9b3b28b77a469fd2f6e28e4dd5e37a.jpg",0.756,"2026-04-06T16:33:12.429285Z"
36367,"1","Not Flooded","2026-04-06T16:31:17.632457Z",215947,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_84f2ad70125f3cd73e0f209e5aeaa182.jpg",3.306,"2026-04-06T16:31:17.632485Z"
36272,"1","Flooded","2026-04-06T13:15:26.452440Z",215948,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_8b086758849ae5074b9ff4456dd58516.jpg",1.315,"2026-04-06T13:15:26.452462Z"
36606,"1","Flooded","2026-04-06T16:37:26.910269Z",215949,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_7f6a44236e3b43d249ab8cc9ca56357f.jpg",0.893,"2026-04-06T16:37:26.910291Z"
36177,"1","Flooded","2026-04-06T13:11:40.718481Z",215950,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_9d4ac990648182f19c729752025032e9.jpg",1.853,"2026-04-06T13:11:40.718504Z"
36614,"1","Flooded","2026-04-06T16:37:36.867968Z",215951,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_d866132d88dc8bc92ac6bc9aab5fca45.jpg",0.909,"2026-04-06T16:37:36.868005Z"
36390,"1","Not Flooded","2026-04-06T16:32:08.650648Z",215952,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b522fb99e4e56da4a920c71ffefb305e.jpg",1.222,"2026-04-06T16:32:08.650670Z"
36619,"1","Flooded","2026-04-06T16:37:43.714755Z",215953,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_5ada55bbb114df1f46745748693f8e19.jpg",1.152,"2026-04-06T16:37:43.714776Z"
36582,"1","Not Flooded","2026-04-06T16:36:53.599381Z",215954,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_902d17496fbbb4b2934e2d2212a7a153.jpg",1.313,"2026-04-06T16:36:53.599403Z"
36220,"1","Flooded","2026-04-06T13:13:50.511411Z",215955,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_e54af38229c6db9d2af5a13d0da6c068.jpg",1.101,"2026-04-06T13:13:50.511467Z"
36341,"1","Not Flooded","2026-04-06T16:30:39.136338Z",215956,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_d5ee7b5854f2a77221fdf09ce56a9ad9.jpg",6.195,"2026-04-06T16:30:39.136360Z"
36616,"1","Flooded","2026-04-06T16:37:39.268376Z",215957,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_6fb235a36ebe3230f2234acb99aa2a68.jpg",0.992,"2026-04-06T16:37:39.268389Z"
36417,"1","Not Flooded","2026-04-06T16:32:51.047364Z",215958,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_514b5ec227ba722d79c8331eee158405.jpg",1.263,"2026-04-06T16:32:51.047386Z"
36216,"1","Flooded","2026-04-06T13:13:40.753398Z",215959,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_688f1cc5b775c2aec41c801a5f2a8c26.jpg",7.915,"2026-04-06T13:13:40.753419Z"
36579,"1","Not Flooded","2026-04-06T16:36:49.498738Z",215960,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_7ca7ae88e8ca5a975caa891dc34aa184.jpg",0.979,"2026-04-06T16:36:49.498751Z"
36329,"1","Flooded","2026-04-06T16:30:10.735549Z",215961,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_0925802d0a73eac9a6b166e1961cf16a.jpg",0.894,"2026-04-06T16:30:10.735570Z"
36213,"1","Not Flooded","2026-04-06T13:13:28.876271Z",215962,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_512831f7130daef1d5b923386d5014b6.jpg",15.878,"2026-04-06T13:13:28.876291Z"
36622,"1","Flooded","2026-04-06T16:37:47.443856Z",215963,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_5c9834da70a3069ac9bf0eab27d178fc.jpg",0.893,"2026-04-06T16:37:47.443868Z"
36456,"1","Flooded","2026-04-06T16:33:43.981317Z",215964,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_a1ed55fe990b811e042894cae6e01290.jpg",1.158,"2026-04-06T16:33:43.981341Z"
36574,"1","Flooded","2026-04-06T16:36:41.182399Z",215965,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_c3644ccc2ced6f14249438be27fbf95f.jpg",1.355,"2026-04-06T16:36:41.182413Z"
36186,"1","Flooded","2026-04-06T13:12:00.516988Z",215966,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_42a1456fbf65c8261539997b92135511.jpg",1.008,"2026-04-06T13:12:00.517001Z"
36301,"1","Flooded","2026-04-06T13:16:10.144185Z",215967,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_0d04e632085132e3a0e9be113338b6d4.jpg",1.489,"2026-04-06T13:16:10.144207Z"
36648,"1","Flooded","2026-04-06T16:38:21.021071Z",215968,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_877f4b3f318c142ed74aca3a7e364966.jpg",1.384,"2026-04-06T16:38:21.021093Z"
36306,"1","Not Flooded","2026-04-06T13:21:14.247642Z",215969,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_6ee25ccf395365428bfad1e3dc943149.jpg",1.062,"2026-04-06T13:21:14.247663Z"
36512,"1","Not Flooded","2026-04-06T16:35:21.089805Z",215970,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_25a87f1000d87f2a42102366f8a625f7.jpg",0.908,"2026-04-06T16:35:21.089817Z"
36393,"1","Flooded","2026-04-06T16:32:12.763284Z",215971,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_f58c3bde9e2c89eb75ef5df568cc67b8.jpg",1.106,"2026-04-06T16:32:12.763297Z"
36358,"1","Not Flooded","2026-04-06T16:31:03.423744Z",215972,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_4107d70e30b3b148630c14d6581fbc76.jpg",1.233,"2026-04-06T16:31:03.423767Z"
36182,"1","Flooded","2026-04-06T13:11:50.868637Z",215973,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_7ddc7226cd3c33ddb7d1643964ec5c89.jpg",1.536,"2026-04-06T13:11:50.868659Z"
36312,"1","Not Flooded","2026-04-06T13:21:24.725799Z",215974,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_416e92099e5620bdf5e442f94d92a4ca.jpg",2.239,"2026-04-06T13:21:24.725820Z"
36531,"1","Flooded","2026-04-06T16:35:44.487085Z",215975,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_f342872d539fc39933417c1f92321f90.jpg",1.157,"2026-04-06T16:35:44.487098Z"
36325,"1","Not Flooded","2026-04-06T16:29:59.287030Z",215976,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_24408c0e48ef93504e8d59e5e0a79d9e.jpg",1.952,"2026-04-06T16:30:03.276514Z"
36190,"1","Not Flooded","2026-04-06T13:12:14.324067Z",215977,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_c90fc68ffe398f535b271b1169f6a064.jpg",7.649,"2026-04-06T13:12:14.324089Z"
36436,"1","Flooded","2026-04-06T16:33:17.124158Z",215978,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_3dc6bbe73ad659b413e5f667358d5cf3.jpg",1.5,"2026-04-06T16:33:17.124171Z"
36334,"1","Flooded","2026-04-06T16:30:20.883391Z",215979,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_fb70759e43f4a487b78db0f33a3518bb.jpg",0.919,"2026-04-06T16:30:20.883441Z"
36189,"1","Not Flooded","2026-04-06T13:12:06.354000Z",215980,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_acbcfcf5cd277973a70b5f40923a3f00.jpg",2.452,"2026-04-06T13:12:06.354021Z"
36251,"1","Not Flooded","2026-04-06T13:14:47.342640Z",215981,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_f43a2530b6c7ee9a0a89be6ca81896fa.jpg",2.92,"2026-04-06T13:14:47.342661Z"
36259,"1","Not Flooded","2026-04-06T13:15:06.262995Z",215982,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_284b1a59946fa543a6c3b99647c70e08.jpg",5.607,"2026-04-06T13:15:06.263008Z"
36398,"1","Flooded","2026-04-06T16:32:19.157959Z",215983,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_77a8e3ecd53d0cda0fc479dacff620cf.jpg",0.872,"2026-04-06T16:32:19.157972Z"
36252,"1","Flooded","2026-04-06T13:14:49.119852Z",215984,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_f9cd983fe9df9ecc9de7bdd08d9aee1f.jpg",1.447,"2026-04-06T13:14:49.119864Z"
36529,"1","Not Flooded","2026-04-06T16:35:41.814155Z",215985,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_f333d878ed6c3a24c149049693ba0299.jpg",0.851,"2026-04-06T16:35:41.814188Z"
36258,"1","Flooded","2026-04-06T13:15:00.312115Z",215986,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_57d996a0cbf95e026ac59984df0196b8.jpg",1.065,"2026-04-06T13:15:00.312127Z"
36279,"1","Flooded","2026-04-06T13:15:37.284496Z",215987,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_923b9fb030d280ba010e90d91557b1c0.jpg",1.066,"2026-04-06T13:15:37.284509Z"
36647,"1","Flooded","2026-04-06T16:38:19.335151Z",215988,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_1775592f72239ca1648d101fdfcc9f0f.jpg",1.598,"2026-04-06T16:38:19.335164Z"
36524,"1","Flooded","2026-04-06T16:35:35.519842Z",215989,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ada676719c72762d7bfacd2004cce8b3.jpg",0.941,"2026-04-06T16:35:35.519864Z"
36471,"1","Flooded","2026-04-06T16:34:03.315649Z",215990,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_e16233f8e8863122f3852c11d3e95c91.jpg",3.6639999999999997,"2026-04-06T16:34:09.366407Z"
36411,"1","Flooded","2026-04-06T16:32:38.090960Z",215991,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_d279d4a27fb587253d3774ba6b624a54.jpg",0.972,"2026-04-06T16:32:38.090983Z"
36330,"1","Not Flooded","2026-04-06T16:30:13.066458Z",215992,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_bb6f94647618266504ea36ba563e36c8.jpg",2.074,"2026-04-06T16:30:13.066472Z"
36198,"1","Flooded","2026-04-06T13:12:33.981522Z",215993,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ad039e137f2e44d0778d8b57282dc7f2.jpg",2.96,"2026-04-06T13:12:33.981557Z"
36296,"1","Flooded","2026-04-06T13:16:02.157941Z",215994,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_7c176bf5b44f924b596e7fb63c7ccc3d.jpg",1.062,"2026-04-06T13:16:02.157964Z"
36450,"1","Not Flooded","2026-04-06T16:33:36.271354Z",215995,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_a1f53405eaa3f7dd4abccf41acfd5867.jpg",0.788,"2026-04-06T16:33:36.271376Z"
36520,"1","Flooded","2026-04-06T16:35:30.980642Z",215996,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_f6bfcb6f77f8ffdfcd39e0d1d6b0c253.jpg",0.851,"2026-04-06T16:35:30.980659Z"
36287,"1","Flooded","2026-04-06T13:15:49.379448Z",215997,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_7f788cc8e96b3461c74a6dc4e91c801f.jpg",1.293,"2026-04-06T13:15:49.379469Z"
36566,"1","Flooded","2026-04-06T16:36:30.663443Z",215998,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_25f99bf1d3a8dd095d1dbff485c3c5b9.jpg",1.06,"2026-04-06T16:36:30.663469Z"
36523,"1","Flooded","2026-04-06T16:35:34.293615Z",215999,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_eb00363dd934a7ae5cc36fdcd9e10285.jpg",0.853,"2026-04-06T16:35:34.293636Z"
36535,"1","Not Flooded","2026-04-06T16:35:48.788399Z",216000,"/data/local-files/?d=/share/ju/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b9f173ef4ed66a8777fa3d09eea74b76.jpg",0.835,"2026-04-06T16:35:48.788438Z"
