"Unnamed: 0","annotation_id","annotator","choice","created_at","id","image","labels","lead_time","pred_label","pred_score","updated_at"
48,29223,"1","Not Flooded","2025-02-08T04:11:41.852966Z",187,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/0bdd97c580982ca079823a9d2b61b672.jpg","",1.102,0,4.662365881813457e-06,"2025-02-08T04:11:41.852993Z"
287,29109,"1","Not Flooded","2025-02-08T04:07:32.753904Z",188,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/01086fedf77fc6d302bc2a0fb4c3ab5a.jpg","",2.195,1,0.8958044648170471,"2025-02-08T04:07:32.753925Z"
65,29179,"1","Not Flooded","2025-02-08T04:10:03.276036Z",189,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/76be94ba3d798ccce1515018155dfdeb.jpg","",1.264,0,0.0005507079185917,"2025-02-08T04:10:03.276058Z"
234,29297,"1","Not Flooded","2025-02-09T16:37:48.579104Z",190,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/b522fb99e4e56da4a920c71ffefb305e.jpg","",2.344,1,0.970264971256256,"2025-02-09T16:37:48.579125Z"
189,29124,"1","Not Flooded","2025-02-08T04:08:12.739936Z",191,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/e8c62c6a4e887dbcb5ace63397db4e73.jpg","",1.148,0,1.4773769180465024e-05,"2025-02-08T04:08:12.739956Z"
289,29355,"1","Flooded","2025-02-09T16:42:26.543926Z",192,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/014cac6aeb65cb87672ceb049169a8f5.jpg","",1.224,1,0.980035960674286,"2025-02-09T16:42:26.543946Z"
347,29299,"1","Not Flooded","2025-02-09T16:37:54.066825Z",193,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/18ffffd3dff2f76f889ee774f08a09bb.jpg","",2.269,1,0.9173911213874816,"2025-02-09T16:37:54.066846Z"
30,29180,"1","Not Flooded","2025-02-08T04:10:04.938820Z",194,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/7edb5e1f42292722beedfd0caa607abd.jpg","",1.113,0,0.0009918770520016,"2025-02-08T04:10:04.938840Z"
275,29933,"1","Not Flooded","2025-02-10T18:17:38.932830Z",195,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/3b171874f49564633551cfaf4afecc84.jpg","",1.431,1,0.9033745527267456,"2025-02-10T18:17:38.932852Z"
196,29398,"1","Not Flooded","2025-02-09T16:43:41.396970Z",196,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/dcf4f5cac2cc1a7c11050b87d5679b9a.jpg","",0.88,0,1.5325171261793002e-05,"2025-02-09T16:43:41.396990Z"
241,29374,"1","Flooded","2025-02-09T16:42:58.946435Z",197,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/f2e8568203ec155c92491f9492e41c14.jpg","",1.265,1,0.99930739402771,"2025-02-09T16:42:58.946455Z"
6,29157,"1","Not Flooded","2025-02-08T04:09:13.564203Z",198,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/d55ce90472d651aeeb20be5a20f55cdc.jpg","",2.337,0,5.658657391904853e-05,"2025-02-08T04:09:13.564223Z"
3,29308,"1","Not Flooded","2025-02-09T16:38:31.484784Z",199,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/09262ad0162a7e47359ae704bee9c90e.jpg","",2.189,0,0.0002799546346068,"2025-02-09T16:38:31.484805Z"
285,29269,"1","Not Flooded","2025-02-08T04:13:09.923009Z",200,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/7d51a8e672a0c2adf33bd6df3be0ac98.jpg","",1.365,1,0.8973085880279541,"2025-02-08T04:13:09.923029Z"
357,29376,"1","Not Flooded","2025-02-09T16:43:02.578347Z",201,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/09f0bcac06d22a4e28c07f5bdb921ba0.jpg","",1.176,1,0.8745077252388,"2025-02-09T16:43:02.578368Z"
389,29400,"1","Not Flooded","2025-02-09T16:43:45.391217Z",202,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/a562dadcf8d1bcf10eb32a5efc6668eb.jpg","",1.77,1,0.946136474609375,"2025-02-09T16:43:45.391237Z"
20,29147,"1","Not Flooded","2025-02-08T04:08:55.218797Z",203,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/f830cb9c9043f10478cc0425c608d3df.jpg","",1.113,0,0.0002874838246498,"2025-02-08T04:08:55.218825Z"
164,29319,"1","Not Flooded","2025-02-09T16:39:32.209114Z",204,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/3b3b62b1919972ef6027e146031c8449.jpg","",5.755,0,0.0695819854736328,"2025-02-09T16:39:32.209135Z"
198,29941,"1","Not Flooded","2025-02-10T18:17:55.947903Z",205,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/3ba0028787ab4de5c9970994aac496b9.jpg","",1.004,0,3.703089168993756e-05,"2025-02-10T18:17:55.947927Z"
75,29931,"1","Not Flooded","2025-02-10T18:17:25.653560Z",206,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/5ece3e6175f717efd113a5ed54b1d6d0.jpg","",0.929,0,0.0067270789295434,"2025-02-10T18:17:25.653582Z"
238,29120,"1","Flooded","2025-02-08T04:08:05.475345Z",207,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/8a1ba5584faf67c6bbf280f4e68a15bb.jpg","",9.137,1,0.9804050326347352,"2025-02-08T04:08:05.475373Z"
93,29087,"1","Not Flooded","2025-02-08T04:06:24.953322Z",208,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/6942e3668464d659e78739fb01c2b47f.jpg","",1.526,0,3.617586480686441e-05,"2025-02-08T04:06:24.953343Z"
52,29100,"1","Flooded","2025-02-08T04:07:05.004284Z",209,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/10c9b1cc584f20fb2195ed558e8fe7e8.jpg","",1.52,0,0.0069960956461727,"2025-02-08T04:07:05.004304Z"
129,29108,"1","Not Flooded","2025-02-08T04:07:30.066602Z",210,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/d6e8c81c5b04f3e7ef508ef80526798e.jpg","",1.29,0,0.0001634420914342,"2025-02-08T04:07:30.066621Z"
295,29251,"1","Not Flooded","2025-02-08T04:12:36.216540Z",211,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/20fb9e8a53f4ca1d0093a0466120a2a8.jpg","",2.735,1,0.9583310484886168,"2025-02-08T04:12:36.216560Z"
114,29306,"1","Not Flooded","2025-02-09T16:38:16.162881Z",212,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/0eb6561ed4280c9ea8b833f2f27b8651.jpg","",2.594,0,0.1279453635215759,"2025-02-09T16:38:16.162902Z"
205,29127,"1","Not Flooded","2025-02-08T04:08:19.830356Z",213,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/bb621d28e86a8eb1b8fdd7b03489eedc.jpg","",1.691,1,0.9511969685554504,"2025-02-08T04:08:19.830376Z"
123,29377,"1","Not Flooded","2025-02-09T16:43:04.245814Z",214,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/fd23cb046541c0d81fb58189ff780ad5.jpg","",1.212,0,0.0169926043599843,"2025-02-09T16:43:04.245834Z"
90,29202,"1","Not Flooded","2025-02-08T04:11:02.227104Z",215,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/346d015617e36cf14777cfb19cbd06cb.jpg","",1.389,0,6.902408495079726e-05,"2025-02-08T04:11:02.227134Z"
12,29385,"1","Not Flooded","2025-02-09T16:43:20.907310Z",216,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/6a518548e3a4d5414d3d9f0b7f3b1435.jpg","",1.08,0,0.0035594024229794,"2025-02-09T16:43:20.907330Z"
348,29256,"1","Not Flooded","2025-02-08T04:12:47.416331Z",217,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/2a081da83f864d16e942822dfae280df.jpg","",2.599,1,0.9705983400344848,"2025-02-08T04:12:47.416358Z"
40,29158,"1","Not Flooded","2025-02-08T04:09:15.164610Z",218,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/d9d2282ba9beaa73ae388f530fc8d234.jpg","",1.162,0,0.0001406634837621,"2025-02-08T04:09:15.164630Z"
333,29403,"1","Not Flooded","2025-02-09T16:43:50.222211Z",219,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/e369e785e9bf4bd6d6d2b5de23754939.jpg","",1.091,1,0.9817376732826232,"2025-02-09T16:43:50.222231Z"
286,29204,"1","Flooded","2025-02-08T04:11:08.179078Z",220,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/bccedd22b45863db935ceb2e6edaa033.jpg","",3.44,1,0.9617030620574952,"2025-02-08T04:11:08.179098Z"
236,29119,"1","Flooded","2025-02-08T04:07:55.834182Z",221,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/1c759fb0354c05857e6b8600a3cd75e1.jpg","",1.251,1,0.9857962727546692,"2025-02-08T04:07:55.834202Z"
25,29895,"1","Not Flooded","2025-02-10T18:16:13.932589Z",222,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/b369a516b38fb5f0bf3b921d9bf243c0.jpg","",0.939,0,6.358291670949257e-07,"2025-02-10T18:16:13.932612Z"
0,29914,"1","Not Flooded","2025-02-10T18:16:49.116162Z",223,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/214b7a4b2072bc5fb89d0c6133e7d266.jpg","",0.956,0,9.939775509337778e-07,"2025-02-10T18:16:49.116182Z"
22,29268,"1","Not Flooded","2025-02-08T04:13:08.106308Z",224,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/d505fd2af077eaaeb01726de6a1788e7.jpg","",1.191,0,1.188425267173443e-05,"2025-02-08T04:13:08.106328Z"
266,29170,"1","Flooded","2025-02-08T04:09:41.285437Z",225,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/159fd95d2f09a582edcaadd75713f92e.jpg","",1.389,1,0.9947407841682434,"2025-02-08T04:09:41.285457Z"
153,29102,"1","Not Flooded","2025-02-08T04:07:09.402044Z",226,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/8787b486c872fa5a07c9101a2ed3ec62.jpg","",1.643,0,0.0061946543864905,"2025-02-08T04:07:09.402065Z"
202,29209,"1","Not Flooded","2025-02-08T04:11:16.284280Z",227,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/7ac1377702e70b02fb7def5440dacdf3.jpg","",1.114,1,0.8930959105491638,"2025-02-08T04:11:16.284300Z"
182,29172,"1","Not Flooded","2025-02-08T04:09:45.014384Z",228,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/e91a67151403975634d7400e0fd39813.jpg","",1.437,0,1.2906320989714004e-06,"2025-02-08T04:09:45.014404Z"
232,29397,"1","Not Flooded","2025-02-09T16:43:40.028349Z",229,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/fe795ed3e1343b61be6fa10c879059f7.jpg","",0.856,1,0.9681286215782166,"2025-02-09T16:43:40.028369Z"
167,29216,"1","Not Flooded","2025-02-08T04:11:30.136926Z",230,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/dbe4c1426246eef5ae74c9c63b345fe0.jpg","",1.003,0,4.970720056007849e-06,"2025-02-08T04:11:30.136951Z"
280,29371,"1","Not Flooded","2025-02-09T16:42:54.070919Z",231,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/0134340c3011398e8e6b53ff22b78186.jpg","",1.541,1,0.9140545129776,"2025-02-09T16:42:54.070939Z"
5,29189,"1","Not Flooded","2025-02-08T04:10:22.417288Z",232,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/4a4be71cfea0101088f12addc8086497.jpg","",1.981,0,0.0045069549232721,"2025-02-08T04:10:22.417316Z"
87,29266,"1","Not Flooded","2025-02-08T04:13:04.736865Z",233,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/94a8cedff4366c0361ba37c0c5782c3f.jpg","",1.291,0,2.0169394701952115e-05,"2025-02-08T04:13:04.736886Z"
59,29356,"1","Not Flooded","2025-02-09T16:42:28.029082Z",234,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/acdddb1616abc755806fd6d85bcfbb81.jpg","",1.014,0,5.329457053449005e-06,"2025-02-09T16:42:28.029102Z"
107,29095,"1","Not Flooded","2025-02-08T04:06:41.385153Z",235,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/a055765f51340fc564e823a0a3969689.jpg","",1.326,0,0.0004934589378535,"2025-02-08T04:06:41.385173Z"
168,29312,"1","Not Flooded","2025-02-09T16:39:07.885341Z",236,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/f5e59a780036bc2469b794658cee8853.jpg","",18.349,0,0.0095201572403311,"2025-02-09T16:39:07.885362Z"
292,29393,"1","Flooded","2025-02-09T16:43:34.035994Z",237,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/577d54ca968326ea193b59588db61fbe.jpg","",1.232,1,0.9999325275421144,"2025-02-09T16:43:34.036013Z"
188,29343,"1","Not Flooded","2025-02-09T16:42:04.565715Z",238,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/00133f5105b91eacf6e6ac6507f53ea7.jpg","",2.24,0,0.0007630109321326,"2025-02-09T16:42:04.565735Z"
160,29272,"1","Not Flooded","2025-02-08T04:13:16.584133Z",239,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/9a2586ac7aed14f0677df1823e4e77af.jpg","",1.14,0,0.0038046764675527,"2025-02-08T04:13:16.584155Z"
327,29286,"1","Not Flooded","2025-02-09T16:37:06.274259Z",240,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/cb2132b86ccc0cb4c0c410e99b3192de.jpg","",7.241,1,0.97251296043396,"2025-02-09T16:37:06.274279Z"
221,29118,"1","Not Flooded","2025-02-08T04:07:54.152251Z",241,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/1612f56ff750abfb0d086f0175b53d8e.jpg","",1.331,1,0.9075772166252136,"2025-02-08T04:07:54.152271Z"
214,29263,"1","Not Flooded","2025-02-08T04:12:59.569538Z",242,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/eb4a412d6b0167aa52a993ec696a6927.jpg","",1.206,1,0.9062311053276062,"2025-02-08T04:12:59.569557Z"
36,29320,"1","Not Flooded","2025-02-09T16:39:34.895092Z",243,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/bd25f2dab92cc1ba05f3b8ce2d87c7fd.jpg","",2.186,0,0.0012980283936485,"2025-02-09T16:39:34.895113Z"
127,29391,"1","Not Flooded","2025-02-09T16:43:30.832417Z",244,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/72d4861d231089dafa5fa7f97af17d39.jpg","",1.158,0,0.004886801354587,"2025-02-09T16:43:30.832437Z"
89,29283,"1","Not Flooded","2025-02-08T04:13:36.316082Z",245,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/ace7d6d27f6eee63ba452319e4da802a.jpg","",1.864,0,1.1225833986827638e-06,"2025-02-08T04:13:36.316103Z"
319,29164,"1","Flooded","2025-02-08T04:09:28.858903Z",246,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/bbd26e2a6dfaf013194b9fe74d73703c.jpg","",1.155,1,0.9820095300674438,"2025-02-08T04:09:28.858923Z"
298,29159,"1","Not Flooded","2025-02-08T04:09:18.634139Z",247,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/db7a8cf450a218fc4f9f834dba312d87.jpg","",2.975,1,0.9610024690628052,"2025-02-08T04:09:18.634159Z"
304,29368,"1","Not Flooded","2025-02-09T16:42:48.623041Z",248,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/c9fa0b27ad8bf5050af794703d08bfb3.jpg","",1.003,1,0.9311665892601012,"2025-02-09T16:42:48.623061Z"
253,29219,"1","Flooded","2025-02-08T04:11:35.185365Z",249,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/b6cc831fb9b753d2e624b4c1fbd45a38.jpg","",1.457,1,0.9020974040031432,"2025-02-08T04:11:35.185385Z"
110,29235,"1","Not Flooded","2025-02-08T04:12:05.232731Z",250,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/90b74c5c68f32b3db6e95387da069b4d.jpg","",1.201,0,0.0685671865940094,"2025-02-08T04:12:05.232750Z"
111,29110,"1","Not Flooded","2025-02-08T04:07:34.443472Z",251,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/ff1c413b025057745379b16960d084d9.jpg","",1.246,0,0.0006445284816436,"2025-02-08T04:07:34.443492Z"
260,29144,"1","Not Flooded","2025-02-08T04:08:48.256468Z",252,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/997dc6f78f942c97ed837cbd3a8a6fb5.jpg","",0.958,1,0.9332380294799804,"2025-02-08T04:08:48.256494Z"
162,29360,"1","Not Flooded","2025-02-09T16:42:35.369868Z",253,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/00bd1b5f355ba3183e86882563aa651f.jpg","",1.042,0,4.7416117013199255e-05,"2025-02-09T16:42:35.369888Z"
237,29175,"1","Not Flooded","2025-02-08T04:09:54.307678Z",254,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/c48bd70ed38a05f35285f49c79fc230e.jpg","",1.188,1,0.8824069499969482,"2025-02-08T04:09:54.307705Z"
174,29093,"1","Not Flooded","2025-02-08T04:06:34.995836Z",255,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/c986b5131a42212e31af4be0351be535.jpg","",1.302,0,0.0001278650888707,"2025-02-08T04:06:34.995856Z"
383,29373,"1","Flooded","2025-02-09T16:42:57.174763Z",256,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/d3de679f1810131158e041d28ef27e9d.jpg","",1.193,1,0.9989515542984008,"2025-02-09T16:42:57.174783Z"
222,29956,"1","Flooded","2025-02-10T18:18:19.759317Z",257,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/9f1716c3a42a84bf1035bb291e16b377.jpg","",2.929,1,0.8741001486778259,"2025-02-10T18:18:19.759336Z"
267,29169,"1","Not Flooded","2025-02-08T04:09:39.430511Z",258,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/1ef0d1e3f334d6fa7c01823092bf3823.jpg","",2.127,1,0.8877196311950684,"2025-02-08T04:09:39.430537Z"
396,29932,"1","Not Flooded","2025-02-10T18:17:37.019749Z",259,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/47b2a4689ba585560f24d21193b8973d.jpg","",10.888,1,0.9594632387161256,"2025-02-10T18:17:37.019773Z"
184,29107,"1","Not Flooded","2025-02-08T04:07:28.343483Z",260,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/ad117549dc78a80446f719ca1f602c32.jpg","",2.388,0,0.0019089491106569,"2025-02-08T04:07:28.343503Z"
203,29278,"1","Not Flooded","2025-02-08T04:13:27.175137Z",261,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/a7ebc8b3ec0bf27c27abb3f4f8a161ee.jpg","",1.65,1,0.9576463103294371,"2025-02-08T04:13:27.175157Z"
58,29205,"1","Not Flooded","2025-02-08T04:11:09.742724Z",262,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/ff208b6692896d9fcff6e2cb5aba7977.jpg","",1.11,0,0.0085577117279171,"2025-02-08T04:11:09.742744Z"
46,29339,"1","Not Flooded","2025-02-09T16:41:56.780065Z",263,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/2a8cc308da96015be76c783cb087fa44.jpg","",0.881,0,3.407358599361032e-05,"2025-02-09T16:41:56.780085Z"
379,29173,"1","Not Flooded","2025-02-08T04:09:47.953644Z",264,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/1fafeb10e36b75ea51be314084b55021.jpg","",2.432,1,0.9313955307006836,"2025-02-08T04:09:47.953672Z"
78,29330,"1","Not Flooded","2025-02-09T16:40:18.406456Z",265,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/c537410a0ee19b8181c8bfe5eb747cbb.jpg","",2.69,0,0.0005134183447808,"2025-02-09T16:40:18.406476Z"
169,29930,"1","Not Flooded","2025-02-10T18:17:24.257950Z",266,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/b7898b10a64503c8a9b5593cfc0070e3.jpg","",0.925,0,0.0003196975740138,"2025-02-10T18:17:24.257969Z"
142,29274,"1","Not Flooded","2025-02-08T04:13:20.325802Z",267,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/52f757cafcc94d0003869f2116b26c86.jpg","",1.141,0,0.0001344529737252,"2025-02-08T04:13:20.325822Z"
284,29921,"1","Flooded","2025-02-10T18:17:05.582078Z",268,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/c320833a3b89540ffa480c81226fbb05.jpg","",4.976,1,0.9792444109916688,"2025-02-10T18:17:05.582099Z"
337,29913,"1","Not Flooded","2025-02-10T18:16:47.691990Z",269,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/a5dd7cb282898fd38881f9472548233b.jpg","",1.037,1,0.948353111743927,"2025-02-10T18:16:47.692011Z"
269,29098,"1","Not Flooded","2025-02-08T04:07:00.453977Z",270,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/7b17a0455129ba0ac081c1c4e5b049ca.jpg","",14.494,1,0.9172658324241638,"2025-02-08T04:07:00.453996Z"
385,29174,"1","Not Flooded","2025-02-08T04:09:52.622585Z",271,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/2968be98f8122575bcb2ad64657b19e2.jpg","",4.117,1,0.9643464684486388,"2025-02-08T04:09:52.622612Z"
177,29153,"1","Not Flooded","2025-02-08T04:09:05.773870Z",272,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/20dd8ecdc8f939a3d2d7762b12293e08.jpg","",1.097,0,1.430143925063021e-06,"2025-02-08T04:09:05.773897Z"
282,29106,"1","Not Flooded","2025-02-08T04:07:25.442265Z",273,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/c142c72a1e45503c0c108aacfe54aa48.jpg","",8.167,1,0.959518551826477,"2025-02-08T04:07:25.442285Z"
312,29103,"1","Flooded","2025-02-08T04:07:11.075392Z",274,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/a1b5b91246487d4bd8bf0614e6dd3793.jpg","",1.246,1,0.99998676776886,"2025-02-08T04:07:11.075412Z"
228,29897,"1","Flooded","2025-02-10T18:16:20.674355Z",275,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/25f99bf1d3a8dd095d1dbff485c3c5b9.jpg","",2.08,1,0.9731338024139404,"2025-02-10T18:16:20.674376Z"
322,29187,"1","Flooded","2025-02-08T04:10:18.210436Z",276,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/37fe22a4d611f6c8603d68339ec50f27.jpg","",1.133,1,0.9974810481071472,"2025-02-08T04:10:18.210456Z"
51,29094,"1","Not Flooded","2025-02-08T04:06:39.576964Z",277,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/b956a3555991123bb2b1bb121120d953.jpg","",4.082,0,0.0008127898327074,"2025-02-08T04:06:39.576984Z"
39,29273,"1","Not Flooded","2025-02-08T04:13:18.748076Z",278,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/2b282aa9d9601faaa3037f93376b67c3.jpg","",1.722,0,1.2085420166840777e-05,"2025-02-08T04:13:18.748096Z"
210,29922,"1","Flooded","2025-02-10T18:17:07.433030Z",279,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/f9b8c273a6a45f7021ad1788b0184b29.jpg","",1.377,1,0.9549528956413268,"2025-02-10T18:17:07.433050Z"
146,29334,"1","Not Flooded","2025-02-09T16:40:30.361063Z",280,"/data/local-files/?d=/share/XXXX-19/nexar_data/train_test_splits/flooding_train_test_split/test/inference_all/53523b3d94ea4efc7e66fd1f08d4bc6c.jpg","",2.58,0,4.674616502597928e-05,"2025-02-09T16:40:30.361084Z"
