"annotation_id","annotator","answer","choice","created_at","id","image","labels","lead_time","sentiment_1","updated_at"
28645,"1","Yes,","Not Flooded","2025-02-03T22:21:41.855316Z",372,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_348cf4dc420c2f95d2068462f7869f11.jpg","",0.958,1,"2025-02-03T22:21:41.855339Z"
30430,"1","No,","Not Flooded","2025-02-10T19:27:12.269892Z",373,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_45d792f1118f94636fc1ac158db00ec3.jpg","",2.975,0,"2025-02-10T19:27:12.269912Z"
30463,"1","Yes,","Not Flooded","2025-02-10T19:28:05.570950Z",374,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_8aafe8a5964177dae6c0f76d4feb4c9e.jpg","",1.065,1,"2025-02-10T19:28:05.570983Z"
30657,"1","Yes,","Not Flooded","2025-02-10T19:34:18.141607Z",378,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_abf4dee5300e9e6ccd9594d38e1e1386.jpg","",0.941,1,"2025-02-10T19:34:18.141627Z"
28589,"1","No,","Not Flooded","2025-02-03T22:19:16.861255Z",380,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ad9c51c30a2e1213f6aea24254b017ad.jpg","",2.192,0,"2025-02-03T22:19:16.861276Z"
29778,"1","No,","Not Flooded","2025-02-09T18:34:02.191667Z",382,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_2a4bcc0595953f6a22f252d06dd65061.jpg","",0.94,0,"2025-02-09T18:34:02.191687Z"
29862,"1","No,","Not Flooded","2025-02-09T18:36:05.651111Z",384,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_23d904998ac84457991956945f82907f.jpg","",0.993,0,"2025-02-09T18:36:05.651131Z"
30614,"1","Yes,","Flooded","2025-02-10T19:32:59.916286Z",385,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_9846a7cef38921def1d862c48f3530df.jpg","",1.513,1,"2025-02-10T19:32:59.916307Z"
30428,"1","No,","Not Flooded","2025-02-10T19:27:07.079995Z",388,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_a085d81b6fdb3a4161964a369f1db291.jpg","",1.195,0,"2025-02-10T19:27:07.080016Z"
30554,"1","Yes,","Not Flooded","2025-02-10T19:31:25.336633Z",389,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_eafe05466c7252ee1b5a2eb2e7b24c59.jpg","",1.051,1,"2025-02-10T19:31:25.336652Z"
30399,"1","Yes,","Not Flooded","2025-02-10T19:26:04.634651Z",390,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_39a154d8cfa76ea96bbe965b72dd20df.jpg","",73.799,1,"2025-02-10T19:26:04.634673Z"
30482,"1","No,","Not Flooded","2025-02-10T19:28:39.082363Z",391,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_895fdc123b9ca1353b59096eb5842d4a.jpg","",1.086,0,"2025-02-10T19:28:39.082383Z"
30642,"1","Yes,","Not Flooded","2025-02-10T19:33:56.387175Z",394,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_81286e42cf134361862eb6430e61a3ba.jpg","",0.93,1,"2025-02-10T19:33:56.387195Z"
30689,"1","No,","Not Flooded","2025-02-10T19:35:08.580919Z",396,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_8551044cf54750eaff05a6f037d44519.jpg","",0.936,0,"2025-02-10T19:35:08.580940Z"
30531,"1","Yes,","Flooded","2025-02-10T19:30:46.766488Z",399,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_1a3b8080d6329c251165cc6b02508214.jpg","",1.061,1,"2025-02-10T19:30:46.766508Z"
30468,"1","No,","Not Flooded","2025-02-10T19:28:14.603004Z",400,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_cbdfc1dbac8fa7d4659a228dc708ddde.jpg","",1.178,0,"2025-02-10T19:28:14.603027Z"
30491,"1","Yes,","Not Flooded","2025-02-10T19:28:59.766520Z",403,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b5c27ef0501d72c018d7e8d8279e5a2b.jpg","",0.911,1,"2025-02-10T19:28:59.766540Z"
30452,"1","No,","Not Flooded","2025-02-10T19:27:49.797091Z",405,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_e580517ad5bd0cccc49c27590efafdde.jpg","",1.075,0,"2025-02-10T19:27:49.797112Z"
30514,"1","Yes,","Not Flooded","2025-02-10T19:30:18.521620Z",408,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b1b49cf5495dff67872e261265bb511e.jpg","",1.221,1,"2025-02-10T19:30:18.521640Z"
30693,"1","No,","Not Flooded","2025-02-10T19:35:14.056196Z",410,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_77fba8b0874d039ac4e0e16ae60bdd4e.jpg","",0.833,0,"2025-02-10T19:35:14.056218Z"
28673,"1","No,","Not Flooded","2025-02-03T22:22:28.428635Z",413,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_1a78f4f75aef52598c57a06b9c4d586d.jpg","",1.098,0,"2025-02-03T22:22:28.428663Z"
29831,"1","No,","Not Flooded","2025-02-09T18:35:16.589013Z",414,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_aa61f6f4f29753fc480414e16b243c0c.jpg","",0.818,0,"2025-02-09T18:35:16.589032Z"
29806,"1","No,","Not Flooded","2025-02-09T18:34:40.059031Z",415,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ac7fdd4534178642e0aec4fdea07b85b.jpg","",0.937,0,"2025-02-09T18:34:40.059053Z"
30437,"1","Yes,","Not Flooded","2025-02-10T19:27:24.550473Z",416,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_cfe8a1696027e3454c3c5d3d5d153a64.jpg","",1.933,1,"2025-02-10T19:27:24.550494Z"
30386,"1","No,","Not Flooded","2025-02-10T19:24:30.908821Z",417,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_2fa550cb6c267c96ee37d19059670ba3.jpg","",1.252,0,"2025-02-10T19:24:30.908841Z"
29782,"1","Yes,","Not Flooded","2025-02-09T18:34:07.453647Z",418,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_787640fc2a7082299f3a32f1731d6e13.jpg","",0.879,1,"2025-02-09T18:34:07.453667Z"
30511,"1","No,","Not Flooded","2025-02-10T19:30:12.202185Z",419,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_bf126dd63131b2e71f77bed3e767f32c.jpg","",1.375,0,"2025-02-10T19:30:12.202205Z"
28655,"1","Yes,","Not Flooded","2025-02-03T22:21:56.030659Z",421,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_bf74ecd59133a273d55fb59ca25e6338.jpg","",0.882,1,"2025-02-03T22:21:56.030683Z"
30387,"1","No,","Not Flooded","2025-02-10T19:24:32.334025Z",423,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_0fa653be30b842ce6d1a539cb78350e3.jpg","",0.95,0,"2025-02-10T19:24:32.334045Z"
30567,"1","No,","Not Flooded","2025-02-10T19:31:45.976315Z",424,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_c238eeb036df7cb69a6ff2699ba267fd.jpg","",0.923,0,"2025-02-10T19:31:45.976335Z"
30651,"1","Yes,","Not Flooded","2025-02-10T19:34:09.541405Z",426,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_214b8f0fe643b05b6d13456111033f4c.jpg","",0.86,1,"2025-02-10T19:34:09.541426Z"
28663,"1","No,","Not Flooded","2025-02-03T22:22:14.848828Z",428,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b3aeaaac2a2759819f80a5e1aea71e7c.jpg","",1.009,0,"2025-02-03T22:22:14.848851Z"
30583,"1","Yes,","Flooded","2025-02-10T19:32:09.880279Z",432,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_12d95a7b695fd858e007a77d8814014a.jpg","",1.188,1,"2025-02-10T19:32:09.880300Z"
30407,"1","Yes,","Not Flooded","2025-02-10T19:26:20.872128Z",433,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_9b0723173003f307b4ddd9f64faa3102.jpg","",3.377,1,"2025-02-10T19:26:20.872150Z"
30645,"1","Yes,","Not Flooded","2025-02-10T19:34:01.145999Z",438,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_c6f37af6cb5511ec5c609b7b531dbd6f.jpg","",1.016,1,"2025-02-10T19:34:01.146028Z"
30417,"1","No,","Not Flooded","2025-02-10T19:26:36.216976Z",441,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_720fc0b7108cf592e35d2dd254b16985.jpg","",0.991,0,"2025-02-10T19:26:36.216996Z"
30685,"1","Yes,","Not Flooded","2025-02-10T19:35:02.860587Z",444,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_1ce05ad4bdcbf6ee612649e7558d2cc5.jpg","",3.755,1,"2025-02-10T19:35:02.860608Z"
30495,"1","Yes,","Flooded","2025-02-10T19:29:05.903835Z",445,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_06cd3fefd8e78779d508e07ef27b70fb.jpg","",1.172,1,"2025-02-10T19:29:05.903856Z"
29879,"1","No,","Not Flooded","2025-02-09T18:36:35.906310Z",447,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_751bd4e49616f34f4c81aef58dafbffb.jpg","",0.891,0,"2025-02-09T18:36:35.906330Z"
30556,"1","No,","Not Flooded","2025-02-10T19:31:28.377138Z",451,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_f36e57d6992a526638215a503436aa78.jpg","",0.97,0,"2025-02-10T19:31:28.377161Z"
30487,"1","Yes,","Not Flooded","2025-02-10T19:28:52.630272Z",455,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_64e2c630a5fb679a5fe4ac11239c4504.jpg","",1.238,1,"2025-02-10T19:28:52.630292Z"
30492,"1","Yes,","Not Flooded","2025-02-10T19:29:01.073644Z",456,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_34ae664f28035102f1fb906b97b71a5b.jpg","",0.84,1,"2025-02-10T19:29:01.073664Z"
29821,"1","Yes,","Not Flooded","2025-02-09T18:35:02.436730Z",457,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ecc800f6c34316572b0d635df4fba098.jpg","",0.92,1,"2025-02-09T18:35:02.436750Z"
30640,"1","No,","Not Flooded","2025-02-10T19:33:53.599952Z",459,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_221f7ac8fd5b960bde37f23a7e65bba7.jpg","",0.909,0,"2025-02-10T19:33:53.599972Z"
30493,"1","Yes,","Not Flooded","2025-02-10T19:29:02.524933Z",461,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_7fcdb68a4e2951d2c84f2252735ff1c7.jpg","",0.973,1,"2025-02-10T19:29:02.524954Z"
30647,"1","Yes,","Not Flooded","2025-02-10T19:34:03.932531Z",462,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_cdc5a2b17a152d9283e01bd2f77efdae.jpg","",0.893,1,"2025-02-10T19:34:03.932553Z"
29804,"1","Yes,","Not Flooded","2025-02-09T18:34:36.843026Z",464,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_bcd31b72220f72ef9c499121c83fc3d0.jpg","",0.877,1,"2025-02-09T18:34:36.843047Z"
30656,"1","Yes,","Not Flooded","2025-02-10T19:34:16.720976Z",466,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_919e4410ea7f35ec9c4c28f40d3dc018.jpg","",0.913,1,"2025-02-10T19:34:16.720996Z"
30688,"1","No,","Not Flooded","2025-02-10T19:35:07.157262Z",467,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_a5ac139e103dd1f975d4829aa7e001e2.jpg","",0.969,0,"2025-02-10T19:35:07.157282Z"
28639,"1","No,","Not Flooded","2025-02-03T22:21:33.966413Z",468,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_728e69e4f2a5c63f98deb8078dd52e7d.jpg","",1.224,0,"2025-02-03T22:21:33.966437Z"
29881,"1","No,","Not Flooded","2025-02-09T18:36:38.533993Z",470,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_af1b22ec99f67632f150eda1436c26cc.jpg","",0.787,0,"2025-02-09T18:36:38.534013Z"
28590,"1","No,","Not Flooded","2025-02-03T22:19:18.306129Z",471,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_197ffde51a1e3eeaaf008f6d6010085a.jpg","",1.087,0,"2025-02-03T22:19:18.306150Z"
30457,"1","No,","Not Flooded","2025-02-10T19:27:56.974145Z",472,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_e18111c155d91f73b1e514cae8facbba.jpg","",0.989,0,"2025-02-10T19:27:56.974166Z"
30671,"1","No,","Not Flooded","2025-02-10T19:34:40.389078Z",474,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_f61e6d03f3033a2935548140455d5dcd.jpg","",0.916,0,"2025-02-10T19:34:40.389101Z"
30394,"1","Yes,","Not Flooded","2025-02-10T19:24:42.631919Z",475,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_c161c3ccad31dad9403e8c5af2e3f9f9.jpg","",1.125,1,"2025-02-10T19:24:42.631940Z"
30570,"1","No,","Not Flooded","2025-02-10T19:31:50.377359Z",477,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_0b7e8f3f3b3c05da9931978431d56ab6.jpg","",0.984,0,"2025-02-10T19:31:50.377380Z"
30686,"1","No,","Not Flooded","2025-02-10T19:35:04.283397Z",481,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_dbe8b67572fbff0cfad9b4d3a7e5f647.jpg","",0.937,0,"2025-02-10T19:35:04.283422Z"
29850,"1","No,","Not Flooded","2025-02-09T18:35:44.118551Z",482,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_e9e806144e2a6382ff3a7c932450a755.jpg","",0.773,0,"2025-02-09T18:35:44.118571Z"
29847,"1","Yes,","Not Flooded","2025-02-09T18:35:40.017853Z",484,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_66e688344029aca060e24bca8d7bf3c3.jpg","",1.006,1,"2025-02-09T18:35:40.017874Z"
28600,"1","No,","Not Flooded","2025-02-03T22:19:56.502575Z",486,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_9ffa3381981e5ffc007db59e5d51f6b3.jpg","",1.856,0,"2025-02-03T22:19:56.502598Z"
30467,"1","No,","Not Flooded","2025-02-10T19:28:12.929022Z",488,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_7c73d67c98182673d4c28910f95fc9f1.jpg","",1.379,0,"2025-02-10T19:28:12.929047Z"
30576,"1","Yes,","Not Flooded","2025-02-10T19:31:59.135628Z",489,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_850ff28e23b2dd7729ec541240142e86.jpg","",0.901,1,"2025-02-10T19:31:59.135649Z"
29869,"1","No,","Not Flooded","2025-02-09T18:36:16.769184Z",491,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_82a20a384af3891f9a1ccc86bd94d895.jpg","",1.181,0,"2025-02-09T18:36:16.769204Z"
30563,"1","No,","Not Flooded","2025-02-10T19:31:40.266808Z",494,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_6fad302d9130d2456450f0b7a57098d1.jpg","",1.127,0,"2025-02-10T19:31:40.266830Z"
30496,"1","Yes,","Not Flooded","2025-02-10T19:29:07.477865Z",495,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_52528fd43ccd79eda4c090bfcb4aa37b.jpg","",1.105,1,"2025-02-10T19:29:07.477888Z"
30390,"1","No,","Not Flooded","2025-02-10T19:24:36.774006Z",501,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_f4b69d7b40f7a6564f990f561b4df786.jpg","",0.905,0,"2025-02-10T19:24:36.774026Z"
30559,"1","No,","Not Flooded","2025-02-10T19:31:33.029046Z",503,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_8fa81160003c739d8c84edd8eaa7134c.jpg","",1.031,0,"2025-02-10T19:31:33.029066Z"
29870,"1","No,","Not Flooded","2025-02-09T18:36:18.189047Z",504,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_432bb97e8f350c22c07a1f6a4efb7f83.jpg","",0.957,0,"2025-02-09T18:36:18.189067Z"
28669,"1","No,","Not Flooded","2025-02-03T22:22:22.780775Z",505,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_97ab1c4ddddeae11c33780644bda08b9.jpg","",0.893,0,"2025-02-03T22:22:22.780797Z"
29832,"1","Yes,","Not Flooded","2025-02-09T18:35:17.869983Z",507,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_d52858ea3a56bdb10224d28831ed9a03.jpg","",0.822,1,"2025-02-09T18:35:17.870002Z"
29774,"1","No,","Not Flooded","2025-02-09T18:33:56.732379Z",508,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_745b54b254e4b3ab4b9774bdace10a3d.jpg","",0.859,0,"2025-02-09T18:33:56.732399Z"
29819,"1","No,","Not Flooded","2025-02-09T18:34:59.768079Z",509,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_bc9b2a2eeccc12399622eef63fd330d0.jpg","",1.2,0,"2025-02-09T18:34:59.768100Z"
30537,"1","Yes,","Not Flooded","2025-02-10T19:30:58.253183Z",510,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b7ab936537d16f457a68c058e3181d81.jpg","",1.079,1,"2025-02-10T19:30:58.253203Z"
28594,"1","No,","Not Flooded","2025-02-03T22:19:27.178862Z",512,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ad41d59b16db7f6720e0b2ab383e56ce.jpg","",1.431,0,"2025-02-03T22:19:27.178885Z"
30473,"1","No,","Not Flooded","2025-02-10T19:28:24.552964Z",513,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_7fa4f3e23782804068d857c5d675c135.jpg","",1.192,0,"2025-02-10T19:28:24.552984Z"
30421,"1","No,","Not Flooded","2025-02-10T19:26:53.414308Z",514,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_67b675f6ab20a302e9302d2aa7a72a86.jpg","",1.103,0,"2025-02-10T19:26:53.414328Z"
30474,"1","No,","Not Flooded","2025-02-10T19:28:26.086798Z",516,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_8f6f901f366c5d822aeaee23a06d8a58.jpg","",1.054,0,"2025-02-10T19:28:26.086821Z"
29760,"1","No,","Not Flooded","2025-02-09T18:33:36.460154Z",518,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_8ecd5de23aa2e917a6239fa8b2785135.jpg","",0.98,0,"2025-02-09T18:33:36.460174Z"
28633,"1","Yes,","Not Flooded","2025-02-03T22:21:23.264869Z",519,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_df6ff48d6bac73d172fd361184b65586.jpg","",2.725,1,"2025-02-03T22:21:23.264890Z"
29790,"1","Yes,","Flooded","2025-02-09T18:34:17.992903Z",520,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_3687faf1e8283bfe538074a97bec25b4.jpg","",1.281,1,"2025-02-09T18:34:17.992923Z"
30415,"1","Yes,","Not Flooded","2025-02-10T19:26:33.187818Z",521,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_a6dc757a3519de5ae7b38ffdce91fe56.jpg","",0.987,1,"2025-02-10T19:26:33.187839Z"
30676,"1","No,","Not Flooded","2025-02-10T19:34:47.744008Z",523,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_2849d550bbd639ea2e2df654d6350993.jpg","",0.807,0,"2025-02-10T19:34:47.744027Z"
30666,"1","Yes,","Flooded","2025-02-10T19:34:33.204773Z",524,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_5f0e50bed2b7c67cdd38f94c8bca974d.jpg","",1.389,1,"2025-02-10T19:34:33.204795Z"
30513,"1","No,","Not Flooded","2025-02-10T19:30:16.821817Z",525,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_bf9c0bc57ab575f77792247e35a57ecc.jpg","",1.312,0,"2025-02-10T19:30:16.821838Z"
30634,"1","No,","Not Flooded","2025-02-10T19:33:44.606673Z",529,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_c1be5e38495f638ae17fc67e557bfca6.jpg","",1.045,0,"2025-02-10T19:33:44.606694Z"
30564,"1","Yes,","Not Flooded","2025-02-10T19:31:41.736210Z",533,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_ef0c943aa5f3e414c6b630d0f7983229.jpg","",0.975,1,"2025-02-10T19:31:41.736233Z"
30637,"1","Yes,","Flooded","2025-02-10T19:33:49.098981Z",534,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_84edadea44a1d32a374933e9635feccd.jpg","",1.282,1,"2025-02-10T19:33:49.099002Z"
30595,"1","No,","Not Flooded","2025-02-10T19:32:29.492189Z",535,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_6f17f37da395f832fa4e0a4b32784569.jpg","",0.93,0,"2025-02-10T19:32:29.492209Z"
29882,"1","No,","Not Flooded","2025-02-09T18:36:39.759510Z",537,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_b7239e721be4685c46ee483a7b66e85d.jpg","",0.762,0,"2025-02-09T18:36:39.759530Z"
30681,"1","Yes,","Not Flooded","2025-02-10T19:34:54.661780Z",538,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_d876fdb397b1f3dc2b12bce2cbe978ce.jpg","",0.944,1,"2025-02-10T19:34:54.661803Z"
29871,"1","Yes,","Not Flooded","2025-02-09T18:36:19.605215Z",539,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_c8b31140dc05a2e58bec584b1a0bfe52.jpg","",0.949,1,"2025-02-09T18:36:19.605234Z"
30557,"1","No,","Not Flooded","2025-02-10T19:31:29.778957Z",541,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_8e9a62bb1a3e693e74ffb34b57711594.jpg","",0.92,0,"2025-02-10T19:31:29.778995Z"
30459,"1","Yes,","Not Flooded","2025-02-10T19:27:59.872727Z",542,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_6aaa5df0b32920ec92a8615de42b8723.jpg","",0.935,1,"2025-02-10T19:27:59.872749Z"
30406,"1","No,","Not Flooded","2025-02-10T19:26:17.017092Z",544,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_a2e33f1af1fdefb94a01c18cb9556ba7.jpg","",0.948,0,"2025-02-10T19:26:17.017113Z"
28602,"1","No,","Not Flooded","2025-02-03T22:19:59.686951Z",545,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_d2444684ac5d01c556fef8371739950e.jpg","",1.393,0,"2025-02-03T22:19:59.686991Z"
30668,"1","No,","Not Flooded","2025-02-10T19:34:36.229800Z",546,"/data/local-files/?d=/share/XXXX-19/nexar_data/training_datasets/street_flooding/all_no_letterboxing/nlbx_9e187397b94bd17fd8f2d71e654b671d.jpg","",0.962,0,"2025-02-10T19:34:36.229822Z"
